Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
13.447137,-24.572751,24.33265,5.962764,-1.532373,8.611482,-20.347883,25.001263,-34.461399,-45.109254,13.359396,-43.644297,Swinging
22.755979,-23.486909,15.692617,6.469485,0.329624,6.928289,-13.13278,20.132092,-41.178165,-76.193334,14.380297,-38.332035,Swinging
26.452093,-20.014579,15.886165,6.984697,2.744719,4.455732,-5.210068,10.0339,-47.014698,-102.633923,8.075192,-28.942154,Swinging
17.129928,-15.32109,12.955559,5.938297,2.899103,2.878946,3.25119,-3.708238,-48.288685,-119.802684,-4.303437,-19.595561,Swinging
13.770015,-10.859767,7.686067,5.673564,2.725931,1.782381,9.113804,-17.322693,-44.295597,-131.525814,-18.512395,-13.632243,Swinging
9.269923,-5.997728,1.598077,4.279291,2.387343,1.04897,13.396984,-30.295475,-35.251286,-139.14131,-32.261164,-9.554567,Swinging
5.778134,-1.962868,0.49068,2.945084,1.878305,0.58142,15.603668,-36.116104,-27.779743,-144.036788,-42.225071,-5.816199,Swinging
3.106789,0.434696,-1.497187,1.6862,1.056381,0.457898,16.540913,-39.294243,-22.000034,-146.607348,-49.291167,-3.78834,Swinging
2.678081,1.983675,-0.794548,0.726623,0.670728,0.305821,16.737282,-40.932758,-18.753014,-148.548364,-52.749877,-2.701374,Swinging
2.971022,2.493814,-1.820365,-0.412174,-0.09374,-0.095747,16.758011,-41.277367,-17.49284,-149.088459,-53.632656,-2.405924,Swinging
2.651885,1.540896,-1.448987,-1.457266,-0.556707,-0.372334,17.010113,-40.497185,-19.404179,-147.498767,-51.278634,-1.994986,Swinging
4.287983,-0.462538,-1.411265,-2.588089,-1.310618,-0.598122,16.95792,-38.518822,-23.431362,-145.005068,-45.931948,-2.923379,Swinging
5.273534,-4.054618,0.265847,-3.914022,-1.954426,-0.838346,16.236347,-34.121693,-29.759041,-141.124481,-36.883041,-4.731498,Swinging
9.228759,-8.350236,1.630859,-4.943517,-3.212888,-1.10995,13.547951,-27.124615,-37.686405,-136.438976,-25.193807,-9.531146,Swinging
13.419444,-14.56127,8.69931,-6.233427,-4.099878,-1.711146,5.925903,-13.362987,-46.365795,-128.085995,-10.546517,-17.549214,Swinging
21.261337,-18.6584,19.784658,-6.342159,-3.741722,-2.820955,-4.957825,0.76657,-48.566799,-115.005927,3.757104,-29.574022,Swinging
19.924766,-17.967287,18.424736,-5.767273,0.675632,-3.678736,-10.546036,12.28928,-46.069714,-98.172168,13.085244,-36.3612,Swinging
16.715739,-17.46104,17.80203,-4.65303,-0.219164,-4.853956,-13.5399,20.596733,-41.809963,-78.658425,17.706441,-40.282609,Swinging
18.5138,-14.540463,14.79194,-4.164232,-0.626258,-6.277538,-20.385397,24.020203,-36.201771,-58.784661,15.762547,-48.07582,Swinging
14.34452,-16.489709,19.274369,-2.96791,-0.15224,-6.998943,-28.334919,22.990728,-29.949066,-37.535187,8.013378,-53.49447,Swinging
12.106524,-16.145126,18.819914,-0.928458,-0.217913,-7.137548,-35.50433,16.127438,-25.659477,-20.89226,-5.075581,-55.253898,Swinging
6.302195,-13.165722,13.637541,0.716193,0.747865,-5.889359,-38.954514,5.395022,-24.378716,-8.912467,-20.082314,-51.58423,Swinging
1.503174,-9.472602,7.235803,1.067976,0.099389,-5.080272,-38.453514,-6.345889,-24.715305,0.664671,-33.962867,-45.977829,Swinging
-3.32758,-6.391559,4.241879,0.58979,0.169289,-3.772226,-35.042816,-17.735107,-24.29118,11.306114,-44.747223,-39.007356,Swinging
-5.820646,-4.303102,2.288741,0.184244,-0.170504,-2.311194,-31.638798,-23.648205,-23.958038,21.45356,-51.002861,-31.300029,Swinging
-7.215894,-3.505111,1.486409,-0.382473,-0.681872,-0.633928,-29.939054,-26.35434,-23.246273,28.589899,-53.175895,-27.031432,Swinging
-5.608836,-3.794759,1.398242,-0.962285,-0.830161,0.935829,-30.793072,-25.490063,-22.793804,29.905804,-51.544728,-28.02206,Swinging
-4.083508,-5.170997,2.817291,-1.345258,-1.315418,2.228135,-33.372025,-22.302963,-22.331757,27.336773,-46.612479,-33.030837,Swinging
-1.068179,-7.72289,3.607947,-1.439746,-1.765625,3.48965,-37.237595,-16.780876,-20.852364,22.228097,-38.831993,-40.842073,Swinging
3.319347,-12.076736,5.784721,-2.443621,-1.609123,5.644988,-41.127323,-7.741628,-18.281139,16.672017,-26.480131,-49.346919,Swinging
13.924793,-18.522632,14.108611,-3.257506,-1.067895,6.93571,-42.206741,6.342621,-17.729568,12.307979,-6.553592,-53.572521,Swinging
15.888709,-20.361408,27.153684,3.564509,-5.275882,6.553517,-38.568119,23.382629,-14.606411,3.485401,11.085646,-61.370305,Swinging
16.134947,-23.819667,18.02342,7.520077,-2.863041,6.174244,-33.163113,31.842152,-16.349407,-20.217583,21.367236,-68.10686,Swinging
20.309766,-29.755124,14.804813,9.455984,-1.19509,5.541512,-25.364361,32.663139,-27.653976,-52.427511,26.852043,-60.102955,Swinging
26.186395,-31.453492,12.29139,8.573045,1.957646,3.875808,-17.489067,23.336403,-39.741688,-85.314169,22.365777,-46.57718,Swinging
23.89511,-29.631182,14.226416,8.773075,3.483307,2.632826,-6.932934,8.566071,-47.643711,-109.345283,9.393071,-31.303408,Swinging
18.751207,-20.427122,5.035828,7.965756,3.010342,1.609628,2.127682,-9.8868,-47.052036,-126.350588,-9.671822,-21.644352,Swinging
13.044624,-10.43031,-2.650538,5.112731,3.133502,-0.195383,8.404316,-25.131855,-39.895451,-135.487519,-27.722053,-15.683952,Swinging
8.148306,-6.515651,-0.665516,3.267629,2.528087,-1.110854,14.541237,-32.252609,-31.932194,-136.218709,-39.718727,-7.63719,Swinging
3.519332,-4.179608,-1.605561,2.304539,1.656723,-0.826331,19.60984,-35.505215,-25.014202,-132.401947,-48.099597,1.087789,Swinging
0.9378,-0.963546,-3.443888,1.057626,0.929135,-0.141964,22.836143,-37.363766,-19.255287,-129.187609,-53.193516,7.362336,Swinging
0.588277,1.276096,-3.787873,-0.071551,0.154717,0.003054,23.383907,-37.587776,-17.575462,-128.168333,-54.891739,9.731244,Swinging
1.528022,1.447789,-3.015928,-1.239731,-0.621477,-0.223145,23.305168,-37.083717,-18.988441,-128.197903,-53.220796,9.068746,Swinging
1.925296,-0.128882,-2.84184,-2.25432,-1.318603,-0.29545,22.818115,-35.041027,-22.790241,-127.736704,-48.467092,6.628535,Swinging
3.690126,-3.396587,-2.234553,-3.679733,-1.946048,-0.38934,21.324509,-31.391159,-29.238522,-127.074459,-40.384222,2.623099,Swinging
6.568191,-8.774453,0.083377,-5.170684,-2.799815,-0.440509,18.255856,-24.562881,-36.812176,-125.13077,-28.185935,-2.970828,Swinging
11.869717,-15.624209,4.86174,-6.188949,-4.358275,-0.63258,11.920677,-14.063582,-44.4585,-121.450525,-12.421213,-11.12355,Swinging
19.073636,-23.825205,9.141191,-7.417832,-5.057746,-0.789379,0.901871,0.18408,-48.143612,-113.314131,4.962085,-24.864462,Swinging
27.541377,-28.372,14.460529,-7.867773,-3.617646,-1.141404,-12.114977,16.334135,-44.451237,-99.347617,22.046676,-41.689511,Swinging
26.957891,-32.086226,10.536589,-9.753944,3.791299,-4.899308,-21.365662,31.742325,-31.57272,-72.926829,32.029047,-57.700733,Swinging
9.77647,-27.125692,17.246236,-5.891481,2.902763,-5.369283,-25.317966,36.30159,-21.345592,-38.594936,30.755646,-62.623771,Swinging
14.66231,-18.184785,12.276122,-2.851624,-1.060032,-5.129589,-33.137062,32.383869,-13.534977,-19.665702,22.21012,-69.468509,Swinging
15.842455,-16.275655,11.429183,-3.328917,1.375309,-5.576364,-40.086197,24.120459,-5.971203,-5.93822,10.539313,-74.05241,Swinging
11.249257,-14.99387,11.793675,-1.904335,2.731711,-5.983615,-43.833031,13.181411,-4.016182,7.268943,-3.030667,-69.28461,Swinging
4.859944,-11.641891,9.863888,-0.381837,2.513421,-4.916214,-44.558735,2.315767,-8.081535,18.261093,-15.946979,-59.478501,Swinging
2.148482,-7.594308,7.51617,1.012831,1.49522,-3.53774,-43.001938,-6.252958,-12.822826,25.225097,-26.698131,-51.276485,Swinging
0.348924,-4.692143,4.243076,0.899385,1.590662,-2.511606,-40.231529,-13.63124,-15.898724,29.7343,-35.248299,-44.402277,Swinging
-1.919309,-2.774031,4.356541,1.230232,0.703055,-1.458158,-37.005051,-19.445492,-18.414227,33.045926,-41.340376,-38.827303,Swinging
-2.997816,-1.717528,2.91399,1.359017,0.263573,-0.455773,-35.517132,-22.574387,-18.077351,33.194424,-46.129953,-37.236136,Swinging
-3.050057,-1.36112,1.052611,1.158159,-0.107216,0.277301,-35.244949,-24.281002,-16.919621,30.219621,-49.412395,-39.256767,Swinging
-3.530259,-1.560505,-0.169747,0.359756,0.185792,0.97956,-36.006542,-23.754013,-15.822369,25.980655,-50.237691,-42.493334,Swinging
-3.260819,-2.754871,-0.05269,-0.431733,-0.276409,1.844479,-37.258423,-21.620235,-15.775078,21.724176,-47.708764,-45.708789,Swinging
0.060025,-5.922135,0.385299,-1.940634,0.251456,2.677545,-39.420521,-17.096016,-15.893425,18.505046,-41.320228,-48.580428,Swinging
2.189198,-11.243868,2.127675,-4.739027,2.315789,3.328794,-40.584385,-9.196727,-18.98204,19.387882,-29.27451,-44.890497,Swinging
3.582201,-18.314265,12.578942,-4.561895,0.324438,3.607512,-39.033558,2.127755,-24.487568,22.024448,-11.534593,-38.280586,Swinging
4.431086,-23.554269,14.125825,-1.167765,-3.771654,5.840869,-37.681911,14.04554,-23.139114,18.067251,3.373961,-42.764137,Swinging
12.202026,-31.908246,16.112644,2.514138,-4.982831,8.354959,-32.913467,28.804295,-18.445023,4.212118,17.903729,-52.222203,Swinging
19.440673,-41.787253,16.824563,7.817389,-5.37563,9.333918,-22.841913,37.83596,-20.927799,-24.359083,31.301749,-55.333575,Swinging
23.27944,-56.597605,18.400935,12.603335,-4.385866,8.828774,-12.073963,34.735996,-33.521023,-69.091608,34.405555,-43.76606,Swinging
29.229716,-55.476885,-0.652643,12.527304,0.021162,6.464278,-5.972271,12.257868,-47.487713,-116.286676,16.516409,-30.797676,Swinging
20.935315,-30.110335,4.671037,9.121572,1.35738,3.628377,-1.235184,-12.057321,-46.985645,-143.979941,-3.725154,-23.652329,Swinging
12.524306,-18.667531,-0.232167,8.153679,-0.024712,1.352671,-1.774387,-30.000015,-37.165638,-161.951149,-23.806562,-26.099196,Swinging
8.803792,-10.03588,-6.010751,4.691208,0.906508,-0.805291,-1.987888,-40.821663,-24.846363,-174.481292,-40.406181,-31.70798,Swinging
2.271077,-7.098539,-5.147047,3.190683,0.217117,-1.075397,1.205799,-44.671375,-16.204933,-178.847946,-51.571427,-32.918615,Swinging
1.059646,-4.173771,-11.159444,1.164385,0.405118,-0.612301,3.521389,-46.33979,-10.306492,178.276254,-58.833842,-35.108912,Swinging
0.501158,-3.282823,-13.276192,-1.662094,-0.815336,-0.154151,4.95998,-46.463734,-9.776402,-179.892046,-59.741778,-32.920281,Swinging
2.065106,-5.322781,-7.043154,-3.522817,-2.527121,0.47074,3.506245,-44.74876,-15.771591,-172.974164,-53.296885,-32.152555,Swinging
4.978347,-9.52619,-4.351301,-5.367403,-2.513017,0.836164,-0.140156,-40.687992,-24.673153,-165.057171,-42.202707,-33.572956,Swinging
9.40135,-16.476237,0.016017,-6.738441,-2.78964,1.034239,-5.717888,-32.246056,-34.910763,-155.890389,-26.491265,-35.775632,Swinging
16.41726,-24.447012,4.216881,-7.918849,-3.954268,0.964389,-13.766165,-18.915379,-42.450558,-144.392831,-8.662106,-41.977751,Swinging
23.244263,-34.279765,3.960614,-9.2833,-2.073389,1.1366,-23.062098,-0.5567,-43.274319,-128.730427,9.989754,-51.841538,Swinging
29.932655,-42.177342,3.511997,-11.601103,1.073469,-1.059032,-28.001541,18.639874,-36.108509,-103.686418,26.583138,-63.248273,Swinging
18.158589,-44.915298,8.3191,-12.130223,5.840893,-4.045053,-28.994936,32.684849,-23.928631,-62.411838,32.30229,-74.537112,Swinging
18.654657,-29.939989,15.388,-5.562683,1.585883,-4.819439,-31.316723,34.963924,-12.113865,-28.867243,26.482533,-79.239276,Swinging
20.616478,-23.550826,7.464827,-4.722589,1.653175,-5.624649,-38.537762,26.957069,-1.445732,-12.058515,13.963964,-82.726767,Swinging
16.649876,-22.38026,9.641151,-4.130266,5.716805,-6.315921,-43.278225,15.676208,-0.714691,4.688578,-0.493215,-74.698575,Swinging
12.69989,-20.123403,14.171331,-0.5101,4.030961,-6.569602,-44.630318,3.795467,-9.3325,20.017658,-14.263474,-57.656871,Swinging
6.730155,-16.307838,11.532169,2.506012,2.438571,-5.652142,-41.258652,-9.805608,-16.785362,30.410683,-29.816862,-44.417043,Swinging
4.732559,-11.979289,8.380473,4.223721,0.344085,-5.222436,-35.036621,-23.305401,-18.077126,38.195032,-46.837803,-35.093885,Swinging
-1.391057,-7.622748,3.917054,3.902756,-1.912519,-4.517462,-28.251776,-34.556458,-11.918385,48.227387,-64.545477,-27.942902,Swinging
-4.583319,-2.040108,1.208437,1.836248,-2.904186,-3.710558,-20.729662,-41.483734,-2.582108,76.131588,-77.121456,-9.521036,Swinging
-3.538941,0.188009,3.853586,1.954505,-0.249588,-2.226988,-15.12598,-44.252575,2.140347,115.676429,-80.313,25.15674,Swinging
-5.458549,-0.888552,2.113006,2.400301,-3.597126,-2.808868,-9.820162,-45.294075,7.430338,170.526617,-78.805577,75.415661,Swinging
-7.654632,0.141755,0.78377,0.8138,-0.033065,-1.855071,-1.223087,-45.360611,13.335693,-166.83283,-71.716317,90.778674,Swinging
-8.760233,-1.823957,0.330662,0.052629,0.099792,1.013361,0.233616,-45.031681,14.277893,-164.107377,-69.050631,94.181684,Swinging
-3.648513,-0.554447,0.053738,-1.237891,1.38185,2.25176,-4.047955,-44.938419,13.155348,-166.940795,-74.799192,92.821327,Swinging
-1.384471,-3.495531,2.343078,-0.904656,1.995454,2.849265,-10.318888,-44.633728,10.013607,177.573224,-81.570125,83.690005,Swinging
-1.157243,-4.185596,3.357668,-0.204025,0.403568,4.100444,-17.628523,-42.300285,7.906672,77.750773,-87.972789,-12.314038,Swinging
6.840775,-7.721693,0.902324,-1.876303,0.866302,6.114312,-26.895851,-36.952473,5.999609,15.465708,-74.801915,-72.708281,Swinging
13.283826,-14.199771,9.844279,-1.285019,0.269378,7.867137,-37.467102,-26.33548,1.648478,13.73944,-54.449001,-71.81009,Swinging
18.228943,-24.640709,8.79047,0.312174,0.684352,11.11944,-44.489296,-9.076453,-0.211487,6.239591,-29.204899,-76.313473,Swinging
35.841168,-40.019878,10.782827,4.592007,-1.238325,12.06284,-40.716084,20.070663,-5.343201,-7.033892,3.078934,-78.180456,Swinging
40.665486,-42.863515,11.525133,9.843904,-4.986988,6.475062,-30.716627,35.021011,-12.587906,-32.935747,27.739958,-78.240149,Swinging
26.193281,-49.104936,1.250799,14.003305,-3.685444,2.994745,-27.683025,31.961586,-26.235462,-75.641143,31.760531,-70.639247,Swinging
32.519126,-57.279137,-3.428321,15.32719,-0.83574,1.322317,-25.436333,12.683795,-40.428448,-121.233967,19.266196,-55.915517,Swinging
21.977747,-34.8161,-12.652738,10.521448,0.516581,-0.418014,-24.246044,-15.095721,-39.169331,-154.556108,-3.535103,-52.748542,Swinging
15.267501,-16.953445,-2.860402,6.809023,1.610189,-2.261594,-20.068022,-30.990875,-30.399971,-172.27196,-20.950208,-52.294364,Swinging
6.571335,-10.969189,-5.457052,4.6282,0.544039,-3.100418,-13.309904,-40.716721,-20.767841,177.430451,-37.550014,-54.150215,Swinging
3.263963,-8.021819,-5.483846,2.726347,1.427007,-2.84459,-6.337723,-45.260521,-13.049503,172.323537,-50.902433,-55.34231,Swinging
-0.215103,-5.316345,-7.834708,1.49484,1.072911,-2.364443,0.756016,-47.146473,-7.682709,171.12599,-60.814213,-51.947369,Swinging
-3.237767,-2.820435,-10.411449,-0.353578,-0.057758,-1.101368,6.210052,-47.208878,-4.871593,175.125425,-66.63818,-46.689511,Swinging
-1.063239,-2.484533,-9.91568,-2.882488,-0.997244,0.095225,7.117062,-46.552975,-8.675499,-175.425822,-64.725188,-39.263497,Swinging
2.30835,-5.207671,-7.051387,-4.650506,-1.82009,0.301821,5.935875,-44.520576,-16.571777,-163.997609,-56.199832,-33.246313,Swinging
7.921826,-11.12262,-3.734734,-6.889285,-3.001467,-0.12641,2.984589,-38.738632,-28.557865,-151.882814,-42.164907,-30.392681,Swinging
13.610148,-17.757872,2.535577,-8.240188,-4.12871,0.012865,-3.18977,-26.616531,-40.048031,-138.16674,-24.349727,-33.443673,Swinging
21.066741,-25.061484,6.08784,-9.684979,-3.134112,-0.812574,-11.589565,-8.511136,-46.320919,-121.651344,-4.403316,-39.898918,Swinging
26.840834,-31.559023,3.781436,-10.532022,-1.619858,-1.297034,-19.686943,11.448503,-43.15601,-99.669594,13.749919,-50.049692,Swinging
29.541069,-47.97748,-1.427432,-15.01119,4.033505,-4.159087,-24.142643,29.574722,-31.355717,-64.141479,27.944977,-61.561691,Swinging
10.124646,-42.669668,15.145205,-10.404495,6.747836,-5.363431,-28.230844,38.292461,-13.581192,-15.005061,30.440557,-69.840924,Swinging
12.982203,-24.677084,18.234032,-2.684976,4.387178,-4.205995,-35.577282,31.746407,-6.20681,12.561484,24.792903,-67.249051,Swinging
14.843283,-21.720881,10.386751,1.058238,3.815051,-5.059936,-40.218693,22.468845,-9.792553,21.04338,14.248449,-58.344386,Swinging
8.137229,-19.641106,10.455458,2.948384,3.527644,-4.415308,-42.198845,11.082382,-15.741917,25.478033,-0.457592,-49.05735,Swinging
4.57808,-15.121704,8.49244,4.388743,3.770658,-3.376702,-39.662743,0.314198,-23.360626,27.135856,-15.689616,-37.909324,Swinging
0.656684,-8.792865,3.4864,4.57817,2.623141,-2.52957,-34.821133,-10.946057,-28.25919,27.541137,-31.638838,-28.844787,Swinging
-1.157243,-4.012406,0.659379,3.312981,2.871951,-1.643737,-28.9104,-20.361805,-29.910839,28.628875,-44.850632,-19.974643,Swinging
-3.14002,-1.205892,0.914448,2.722947,1.682508,-0.795711,-23.887245,-26.600784,-29.924774,30.646642,-54.048829,-12.076978,Swinging
-4.678222,0.878224,-2.924319,1.552134,1.354667,-0.168351,-20.646069,-30.804646,-28.35458,31.591144,-61.020792,-6.6304,Swinging
-4.875362,1.002914,-2.730322,0.135333,0.368535,0.52626,-19.309998,-32.433479,-27.899872,30.405346,-63.509142,-5.246912,Swinging
-5.480104,0.772394,-3.743266,-1.183121,0.295135,1.138086,-19.882795,-31.250763,-28.563732,26.142904,-62.303964,-7.775957,Swinging
-4.699926,-1.698069,-2.502795,-2.497654,-0.891035,1.676859,-21.905649,-27.210274,-31.106426,20.634995,-56.588463,-13.034046,Swinging
-3.507955,-5.040768,-1.62053,-3.445874,-1.944956,2.642215,-26.364536,-20.448502,-32.645344,15.5644,-47.154894,-20.672199,Swinging
1.396446,-10.903476,2.586771,-4.299226,-4.310306,3.547141,-32.725986,-10.318179,-31.41531,12.067724,-33.570032,-31.309377,Swinging
10.374626,-21.433329,3.693569,-6.885909,-3.811761,5.927502,-38.53474,4.313986,-25.381416,10.812256,-13.695959,-43.494314,Swinging
21.228106,-27.117459,17.766554,-2.5004,-6.135023,6.404729,-38.684486,21.606873,-14.740807,11.511339,10.463592,-57.484672,Swinging
19.984642,-26.865084,19.073337,6.174562,-7.468644,4.731451,-34.104797,32.81411,-6.41798,1.040638,25.015018,-72.783954,Swinging
16.279846,-31.466814,7.915989,11.442717,-6.061407,2.788296,-30.031122,37.705841,-10.058994,-29.643628,30.321609,-78.824583,Swinging
22.107228,-35.725758,-1.848207,12.712997,-0.925687,3.324831,-27.601624,31.197227,-27.281052,-72.355433,29.747231,-70.192607,Swinging
24.697741,-29.837153,-2.821333,9.217615,2.202826,2.154411,-20.148924,16.518961,-42.184025,-108.499175,20.854646,-50.553895,Swinging
22.145847,-20.2451,1.417253,7.595657,2.464711,0.586591,-13.497774,-0.623322,-47.030849,-130.194469,6.623999,-39.610896,Swinging
13.224849,-13.037289,1.04812,5.940198,3.100906,-0.924819,-5.731117,-16.026554,-45.603779,-141.225168,-9.758297,-31.200922,Swinging
7.206015,-8.279133,-0.417931,5.130408,3.21481,-1.045563,1.982738,-27.377716,-39.401867,-146.067262,-25.274694,-23.904064,Swinging
3.267106,-3.61603,-4.492159,3.447665,3.011026,-0.566734,9.113972,-35.131241,-31.39513,-148.639838,-38.415622,-15.908838,Swinging
1.47623,-0.324525,-3.632945,1.617917,1.546783,-0.442496,13.707943,-38.577103,-25.03651,-148.64966,-45.912541,-8.955575,Swinging
0.720003,1.268163,-3.86152,0.193277,0.929499,-0.325387,15.84351,-39.711716,-21.673939,-147.312772,-49.117357,-4.516727,Swinging
0.866847,1.222208,-2.996618,-0.985947,-0.014937,-0.213439,17.083107,-39.303288,-21.67083,-145.895581,-48.25852,-2.02748,Swinging
2.170486,-0.109273,-2.746189,-2.236368,-1.13047,-0.339681,16.930531,-36.981445,-25.126705,-144.402365,-44.04918,-2.570867,Swinging
4.393514,-3.252137,-1.770967,-3.707053,-1.742256,-0.527134,15.514809,-33.271473,-31.065918,-142.123353,-36.000037,-5.164653,Swinging
7.538773,-8.3191,-0.036075,-5.503604,-2.356149,-1.295787,13.442528,-25.459167,-38.79652,-137.304807,-23.688447,-8.507617,Swinging
11.758498,-15.519577,4.276158,-6.478478,-3.29905,-1.416708,8.345058,-12.846461,-46.135662,-130.132282,-7.644783,-14.342126,Swinging
18.29765,-23.807392,6.209837,-7.631393,-4.287944,-2.189331,-1.043392,2.821219,-48.7365,-118.343058,9.142687,-25.585589,Swinging
24.5491,-31.826367,5.853877,-9.126547,-2.131838,-2.918228,-12.557783,19.645615,-43.611553,-98.725235,24.693382,-41.872366,Swinging
25.152345,-37.641025,6.072572,-10.846889,2.3475,-5.202144,-20.954172,33.777321,-30.868549,-65.363245,34.026679,-60.404373,Swinging
14.831757,-34.168846,11.138038,-8.810561,4.765233,-6.206637,-28.386665,37.652077,-15.49955,-25.040254,29.881383,-72.018696,Swinging
13.802048,-22.76496,15.146702,-3.497184,3.800692,-5.223775,-35.429817,31.621422,-7.972149,0.622006,20.178046,-70.327143,Swinging
15.040423,-18.997295,11.447146,-0.323922,2.385259,-5.725024,-41.798836,19.4491,-8.027668,12.181984,7.748655,-64.383168,Swinging
10.510394,-16.226856,10.679691,1.027015,2.45509,-4.936138,-43.941593,8.208344,-9.876228,19.395678,-6.280854,-57.893816,Swinging
6.363866,-12.188254,8.151898,1.926674,2.267829,-4.228778,-43.081032,-1.580961,-14.558311,24.049692,-19.45745,-49.966583,Swinging
1.632505,-8.145611,5.408553,2.606964,1.258551,-3.569643,-40.54134,-10.912499,-18.293697,27.610966,-32.081958,-42.958425,Swinging
-2.347419,-4.853956,2.248175,2.208594,0.453898,-2.554693,-37.073521,-19.479622,-18.580887,30.406088,-43.499251,-38.806309,Swinging
-4.31343,-2.688559,1.151555,1.353107,0.471161,-1.518683,-34.294533,-25.0994,-17.631187,32.97572,-51.441358,-35.659064,Swinging
-5.346432,-1.65915,1.178799,0.9182,-0.088492,-0.35195,-32.508854,-28.25742,-16.608315,34.000329,-55.853979,-34.017842,Swinging
-4.466113,-1.398242,0.691562,0.525722,-0.053485,0.680436,-32.403599,-28.954369,-15.161484,31.41351,-57.515088,-36.62292,Swinging
-3.585793,-1.932332,-0.214354,-0.361952,-0.185228,1.489187,-34.168228,-27.273426,-14.79541,26.659181,-56.086074,-40.755836,Swinging
-2.525698,-4.211342,-0.113314,-1.306608,-0.206222,2.214691,-36.568783,-23.650116,-15.229366,22.897023,-51.168665,-44.497122,Swinging
-0.571811,-8.428822,1.377585,-2.224751,-1.166047,3.406745,-39.672672,-17.344162,-16.012421,20.341972,-42.290535,-47.628338,Swinging
6.129454,-14.400803,5.494175,-2.356912,-2.658232,5.10306,-43.414158,-7.58175,-13.187344,17.827051,-29.036671,-54.567082,Swinging
11.941717,-21.677921,8.663833,-1.684568,-1.790536,7.210567,-44.594425,5.944314,-9.71365,14.250565,-11.042447,-62.135851,Swinging
17.948725,-29.301866,14.737304,2.743277,-4.56309,8.398675,-40.23687,21.420525,-7.294342,5.809337,9.588015,-69.662149,Swinging
23.665038,-38.175114,13.189971,10.523083,-7.282435,6.490837,-32.396931,34.457432,-7.937496,-18.492271,27.314224,-78.057985,Swinging
21.085902,-43.796225,1.789828,12.809768,-4.585121,3.418213,-28.184502,35.913269,-19.944042,-61.397767,34.029662,-74.609775,Swinging
27.118656,-48.656618,3.315156,13.124467,-1.399652,2.022524,-26.245804,24.586651,-34.754612,-104.841091,27.992439,-60.001838,Swinging
20.739223,-38.484072,-4.323609,11.022587,0.276864,-0.060948,-23.630539,-2.396306,-42.661823,-138.348302,9.192087,-50.84124,Swinging
14.848223,-20.704046,-1.796265,6.987256,2.418412,-0.822069,-19.091003,-21.073029,-39.057339,-157.485895,-8.75776,-46.710052,Swinging
8.283923,-12.536281,-1.566492,5.854206,1.854002,-1.658907,-12.864334,-33.149734,-31.711178,-168.638702,-24.500915,-43.307449,Swinging
3.944897,-6.94391,-5.129533,3.531327,1.708861,-1.764867,-6.919937,-40.491882,-23.569229,-175.44365,-38.485688,-41.71193,Swinging
2.179767,-4.425846,-4.591252,2.105329,1.840411,-1.561645,-1.59185,-43.979202,-18.30019,-177.480644,-47.692019,-38.117392,Swinging
-0.152084,-2.320774,-8.434211,0.755308,1.286636,-1.248438,2.988556,-45.203724,-14.437901,-176.371154,-54.139259,-32.550025,Swinging
-0.847687,-2.212549,-9.171727,-1.705413,0.38531,-0.615837,5.992748,-44.958656,-14.278893,-171.595832,-54.868008,-25.730316,Swinging
0.317939,-4.297713,-5.871241,-3.54961,-0.903082,-0.076463,6.813034,-43.233414,-19.386284,-165.207119,-48.719009,-21.196789,Swinging
2.784959,-8.326136,-3.321144,-5.037102,-1.900079,0.637214,5.377941,-38.852425,-27.613247,-160.127943,-37.360061,-21.349279,Swinging
9.317075,-14.22941,0.074695,-6.409111,-3.550964,0.459374,-1.091629,-28.70182,-38.651333,-154.819291,-21.94976,-25.786918,Swinging
15.97493,-21.60128,6.14098,-7.189804,-5.333341,0.936783,-11.531252,-14.932395,-44.921925,-145.985716,-4.256272,-37.079374,Swinging
20.042422,-26.743237,6.098019,-7.330432,-2.795867,1.676067,-22.654001,1.748471,-43.383862,-134.037496,13.026124,-50.286118,Swinging
27.348578,-32.938704,2.84199,-8.872866,-1.001254,0.856728,-28.427851,18.323372,-35.855328,-116.71511,28.924777,-63.035909,Swinging
26.630671,-37.459153,3.533851,-11.21273,4.120702,-2.599575,-29.757233,31.532574,-23.738567,-83.766789,36.812002,-78.829409,Swinging
14.519656,-31.894325,11.408526,-8.508976,3.719645,-4.442381,-30.689039,34.906319,-11.846542,-46.040028,29.82605,-86.913827,Swinging
17.100589,-22.44268,10.655741,-4.527912,1.620157,-5.200052,-35.286133,31.110214,-3.256298,-24.902017,17.080524,-88.446429,Swinging
14.066998,-19.331101,7.010971,-3.698101,3.083455,-5.581565,-40.698433,22.682884,0.737789,-11.980264,2.026542,-84.927086,Swinging
8.927286,-15.615078,7.14569,-1.94083,3.823769,-5.192426,-44.546936,12.116046,-2.763134,-0.3603,-11.878526,-73.491783,Swinging
5.353916,-11.020533,6.502029,-0.200611,2.205607,-4.597901,-45.006466,-0.445796,-10.490238,8.824727,-23.898775,-61.708859,Swinging
2.596201,-6.97744,4.796027,0.80359,1.763216,-3.581478,-42.476852,-10.152762,-14.853802,15.648978,-34.392571,-52.911516,Swinging
